session_id:token	item_id_list:token_seq	item_id:token
83109	5708 46957 25096	22129
83110	31048	26456
83111	40936	22495
83112	6257 7437	17406
83113	18244	28465
83114	9710 30214 4648 54698	34952
83115	33929	51358
83116	29260 52521 7726 24672 40278 37911	39820
83117	14534	45961
83118	35755	463
83119	34731 33280	56050
83120	19563	27536
83121	22661	4413
83122	17609	26977
83123	28670	25568
83124	26970 40954	29257
83125	7141 21800 23197 40584 15945 18001 42409 19477 29531 31909 44460 48504 47812 35823 44078 22139 46970 16179 55742 28851 38 36914	56065
83126	37569 16201 52127 30495 1346 2482	37641
83127	27329	26154
83128	8589 3588 49377 27802 32203 37361 30408 35614 31613	54523
83129	1604	25878
83130	35666 10733 41360 25769 113 52684 29926 949	1473
83131	1788	39628
83132	47464 19563 39465	49605
83133	5597	26783
83134	32806 5449 30734 24954	46813
83135	7051	49171
83136	13008 604	16952
83137	56882	13543
83138	52743	50271
83139	11436 25196 24672 51594 46075 21871 32337 43100 1507 7120 53281 10254 9628	31894
83140	34146	48550
83141	31613 34874	13446
83142	36004	51048
83143	6179	53939
83144	40938 22333	7293
83145	6179	20482
83146	44498	49901
83147	36705	35344
83148	13953	11983
83149	36141 39326 16861	2048
83150	16013 7097	41657
83151	16184	653
83152	13110 8295 3899	29161
83153	1324	1115
83154	40457 35807	54569
83155	17888	40299
83156	33005 10543 28871	51110
83157	41797 29376	3954
83158	29736	29609
83159	23872	35616
83160	48752	9152
83161	39138	37369
83162	18480 37414 13744	48415
83163	40985	28136
83164	35472	16356
83165	21807	40138
83166	53972	30115
83167	20658	28118
83168	949 28280 19954 40875 47464 3808 7273 50044 32448 11233	45176
83169	22394 35534 34699 47177 24559	22762
83170	41974	27200
83171	53764	40129
83172	20182 27311 15825	23827
83173	24755	50566
83174	30861 37688	29030
83175	35950	16514
83176	3325 22896	38086
83177	9346 31136 39677	32064
83178	15227 32026	20121
83179	28410	41343
83180	5849	28502
83181	727	14000
83182	45127	56608
83183	38892	20562
83184	37232 53853 55743	18027
83185	51115 5812 41991	49961
83186	21311	36032
83187	9048 7703 9901	29707
83188	19562	25652
83189	4291	4532
83190	45767 38957 7027 43517 27927 47507 19748 37028 53826 41528	11378
83191	5449 53851 1179	9571
83192	42645	18619
83193	54454	6597
83194	260 11006 44901	40680
83195	6790	46028
83196	53806 15459 30410 41307 41676 19322 19563 34600 37196 16074 36048 4291	40838
83197	23635	10167
83198	38902	11658
83199	17658	11492
83200	44595	18729
83201	2523 4904 28268 29041 35042 21928 45835 23356 11203	15105
83202	28592	41860
83203	33865	2820
83204	32421	47337
83205	22285 35786	23341
83206	11443 39065 25861	24463
83207	31501	4026
83208	1809	29973
83209	49084	15105
83210	4351	2867
83211	3579	29183
83212	35503	19031
83213	42848	42926
83214	25836	13755
83215	25757 32292 51623 21746 25314 4650 20750	3667
83216	47198 35145 24506 44481 44458 52567 54960	54030
83217	11023 46916 56444 26647	35716
83218	33695 43574	53933
83219	27311 46167 21729 22885	39715
83220	52590	40420
83221	26835 23562	29873
83222	12429 23440	36623
83223	13311 40477 37035 212 25745 21529 51778 34363 47777 4575 54053 40066 14034 18446 19969 16742 45899 31798 7701 19563 904 1964 45341 54901 8419 16168 38604 33349 43018 22104	2602
83224	26710 31716 39775 28433	18780
83225	4319	27018
83226	21796 1812 14120 51320	41339
83227	16009	35710
83228	44528	41922
83229	4494 13738 48111	53740
83230	38357	48242
83231	30727 2027	11542
83232	6057 21680	42161
83233	50343	6713
83234	2097	6179
83235	42071	220
83236	2101 37482 27258 50957 15105	36260
83237	42755	14144
83238	15699	7932
83239	12848 40967	35874
83240	52830	52504
83241	2487 54901	35613
83242	49175 46989	36848
83243	1439	46450
83244	39928 50707	8487
83245	54197 18115	35291
83246	52090 21165 55156	3059
83247	12611	27391
83248	48354	4977
83249	34579 6080 9041 4081 13178 28008 35651 1873	4149
83250	53090 49119 24014	46609
83251	24443	31227
83252	21655 40414 50143	53966
83253	54020 30315 45835 32014	36640
83254	33865 37355	35950
83255	25016 10510 16121	55419
83256	10923 25872 8665 39318 54369 41608 44983 22218 56804 34777 29004 34738 34107 7088 25805 34902 51425 15865	21718
83257	11115 16238 12839 53550	21811
83258	43369	39429
83259	46580 21709	28073
83260	44627	50620
83261	880	46237
83262	6768 11345	39760
83263	7773	42691
83264	30517	5382
83265	2489 31918	25547
83266	29192 32121 31396 54734	40540
83267	45920 5752	53811
83268	40936 33512 21559 55156 11397	43963
83269	31317	45347
83270	42409 35373	46552
83271	42565	35039
83272	14477 17976	29430
83273	52069 16288 45060	52765
83274	3986 20198	1909
83275	30199 46637	20641
83276	52586	25154
83277	15209 13579 49022 21640	26634
83278	54111 13334 23727 33669 42565	36607
83279	37071 49860	16109
83280	39659 5858	1712
83281	40579 9088 10306	6156
83282	23364 34234 27625 535 47746 39528 23482 47198 48127 17437 4378 25154 18383 42565 3094 47317 44228 37622 53923 56770 42071 12603 41667 39822 46989 34755 39566 5195 38509	4457
83283	5752	40107
83284	52228 56618 14840 48183 56110 47202 43605	41032
83285	47761	41829
83286	52276	22516
83287	3903	21456
83288	34571	6753
83289	53863	42565
83290	38792 13094	4790
83291	55115 37263 46605 14513	22621
83292	33330 8510 12071 10412 21729 51889 51999 1170 27006 1417	13566
83293	50626 25748	22885
83294	8640 6628	54164
83295	12421 13099 35950	33623
83296	43974	27493
83297	46559 26086	6179
83298	12394 31376 25757 32323	3899
83299	12952	40882
83300	45835 33517	44001
83301	18383	17807
83302	17309 56189	10997
83303	4806	37006
83304	32574 20562	40460
83305	22289 55263 18209	1537
83306	35277 39725	37906
83307	20312 21538 2367 1146 6466 32892	23183
83308	44659 16645	17964
83309	19862 51890	55132
83310	14362	1621
83311	9341 35651 9104	31730
83312	28566	17024
83313	53972 1233 52727	16035
83314	29361 49352 36468 44382	30467
83315	30724 8858	25573
83316	31414	53400
83317	45870 44442	53684
83318	24773	15348
83319	16535	41502
83320	13827 20058 24458 4897	49931
83321	48683 21417	6375
83322	2176	35736
83323	11141 5323 10177 48705 42688 5449	5597
83324	47994 32776 50875 31556 54838 1708 25919	3808
83325	25857	46354
83326	32040 10032 52414	40722
83327	37516	51755
83328	34714 4085	40792
83329	33158 6958 2191	49825
83330	54132	24697
83331	50009	32574
83332	18150	4290
83333	604 13802 49873	23201
83334	26237 29518	40081
83335	43936	10681
83336	50792	36899
83337	21071	35161
83338	27464	14988
83339	46372 5175 24931 19563 23864 20175 12529 2615 49636	10629
83340	42379 34084	9365
83341	13430	23272
83342	28508	48855
83343	20709 39004	43517
83344	51875	4347
83345	29873	17672
83346	9118 16997	43429
83347	25818	35972
83348	39352	44910
83349	56186	28897
83350	51730 14142 26697 7212 34582	33983
83351	11336	55392
83352	16204 42793 7346	11513
83353	33821 5030 23515 28118 51554 9825	31726
83354	44160 30296 12691	42307
83355	50023	47404
83356	43570	45761
83357	8871 55328 55742 21415 24359 32104 9780 32331	44695
83358	43608 44051 50661 13683 34699 55562 10681 18524	53387
83359	16721 32350 37290 23036	32948
83360	10343 38194 50895	4969
83361	19386 15955 18337 4490	19600
83362	544 28632 12302 24726 8600 21529 39266 36427 53857 7216 10032 48228 41548 45318	10074
83363	51716 41213	41759
83364	36521 54493	41323
83365	26082 24646	18536
83366	25400	9907
83367	18259 27927	43303
83368	949	4153
83369	247	10422
83370	46559 40136	19449
83371	15469	55650
83372	53039 41540	24900
83373	48663	47717
83374	25277 21078 2676 30263 34423 26613	5374
83375	32624 51442	11936
83376	53033	34517
83377	55643	5457
83378	50760	29458
83379	7103 27550 16515	8061
83380	5885	24093
83381	19202	21177
83382	53337 51191 10453 23208 8421	50707
83383	6584 44191	771
83384	30172 35088 26086	28798
83385	12675 28118	20273
83386	44592 33079 26530 6980 23387	1592
83387	17648	30502
83388	43405	36237
83389	25481	46779
83390	32073 36108 3808	19442
83391	40420	20578
83392	29734	36335
83393	54117	15889
83394	48979	56611
83395	41182 39780 46033	45979
83396	10731	46785
83397	19426 20750	3101
83398	6980 52145 47590 12015 6839 54330	47221
83399	23785	22214
83400	14967 53026 52743	32197
83401	42629 29556 7088	32274
83402	20893 1422	3882
83403	19260	2143
83404	27805	56535
83405	29505 21970 53943	39414
83406	36503 8224 49618 35021 16362 33252 4918	42067
83407	12926 14000 29569 5744	49334
83408	21460 47797	39010
83409	3620 24473 24922 10248 36948	15105
83410	54015	34141
83411	40915 36887 52102 53836 36013	48898
83412	9839	11067
83413	50045 10010 12945	5936
83414	33025 43936	55551
83415	54169 44621	37868
83416	25602 47750 25693	36511
83417	40481 22440	28180
83418	46067 31782	39145
83419	9082	48223
83420	6980 35477	154
83421	47756	38985
83422	11669 44114 53026 23658 18831 18168	32525
83423	17192 44888 13546	42251
83424	51865 33623	34514
83425	16035 29264 56555	38630
83426	48313 55752	33598
83427	7295 41791	34902
83428	45130 8544 35530 17001 13176 35464 39026 56680 1587 913 31560 50044 24728 38282 5092 56519 41118 43039 39197 2063 46574 48546 8791 33218 52751 43178 13482 9102 22733	55661
83429	3538 48860 18729 54140 20175 38996 24248 42519	28592
83430	3691	40540
83431	23907	27742
83432	27493 43659 1679	54003
83433	14000	53462
83434	43735 13381 14477 25345 45171 30357 30471	55100
83435	39328 41395 9759	21368
83436	53972 25635 50698 33034 29813	14234
83437	32065 53870	48859
83438	54689	8250
83439	40571	28517
83440	45014	44176
83441	55967 31739	19893
83442	15085	47565
83443	6179	3188
83444	51671 52189 35106	7437
83445	48326 42272 53935	12623
83446	17801 20215 33072 43464	30199
83447	49912 6713	8983
83448	12015 15699	56900
83449	42112	41835
83450	24517	30839
83451	22824 32746 17599 31048 16146 51811	29619
83452	42009	38863
83453	11694	16386
83454	36309 19144 41004 39374 25507	33178
83455	26555 5449 2757 8019	16250
83456	20932 37115 18002	16276
83457	49084 36511 29248 54882 6980 10167 40915 1464 46237 19402 8421 50683 10528 28630 31049 19236 45447 23053 12722 33283	3733
83458	4739	21070
83459	7962	21280
83460	48883 30145	990
83461	32919	32531
83462	2257	8310
83463	12091	37899
83464	28071	39063
83465	55912 18495 41965 19920	20634
83466	56411	34798
83467	19783 5030 6179 3571	12394
83468	43985 1556 1692 8265	54158
83469	1715	31396
83470	40994 36654	26326
83471	15565 25760	48103
83472	33821 14776 4917 48313 16035 27331 28118 24458 48531 55024 32475 12071 31355 26809	34901
83473	31384 39547	35520
83474	45458	35773
83475	52845	15482
83476	49901 47488	7599
83477	16072 29169 11457	30604
83478	36852 54901	33623
83479	34699 21783	28508
83480	54808 54224	47202
83481	20136 39402	1198
83482	15804 40365 47116 33708 9573 23221 2846 51308 45141	32168
83483	53999	28792
83484	10892 11953 54994 20218 29048 35039 23970	11612
83485	21255 42798	19263
83486	46268	26891
83487	20175 14958 45880 13138 28734	13504
83488	21310 10453	10032
83489	3808 40567	15798
83490	44440	46858
83491	38627	48065
83492	34160 35195 5597	3526
83493	56262	51671
83494	37166 47024	1856
83495	2101	44199
83496	52480 23948 22440 34197 53888 43497	44465
83497	36051	41913
83498	20164	34547
83499	36120 28094 25600 13381 40130 22375 14764 34561 13114 21423 52052 9331	41456
83500	35234	48454
83501	53055 4446 31009 12331 29473 10198	43909
83502	23783	1931
83503	41429	45553
83504	35950 10729 5366 7726 9097	33623
83505	49778 36573	23419
83506	51105 52392 47231	49438
83507	30665	11727
83508	51202 41488	337
83509	43895	22917
83510	55792 40045 39467 32524 47202 45214 29710 50853 31709 44114 2699 41845	6392
83511	35955 18285 11248 56770 55208 39581 13425 52973 36714	4734
83512	26323	19563
83513	28768	4243
83514	22487 22828 34484 15124 43464 17195 18734 42333 1032 46614 34591 25737 6179	13601
83515	19100	2257
83516	5335 4472 5182 33865 50519	37048
83517	34012	16536
83518	24705	54696
83519	36442	34755
83520	5264	8139
83521	21836	26121
83522	16389	36340
83523	18002	25874
83524	35344 33532 10670 38312 20910 30053	7633
83525	47202 51036 39128	25999
83526	47062	16404
83527	32187	30005
83528	17406 1233	45715
83529	17844 13364	6179
83530	27128	2207
83531	26988 28523	28155
83532	14476	51036
83533	53094	13250
83534	31655	7803
83535	44239	29499
83536	25321 2332	44672
83537	46727	47880
83538	10252 16971 49364 25224	54908
83539	10991 24931 24078	27925
83540	29851	40818
83541	48675	33359
83542	18337 27768 47306	41974
83543	1178 11233 38806 10428 37085 56253 48444	56747
83544	15742 53050 55709 39535	30152
83545	1233 32630 50101	22875
83546	49612 27195	496
83547	37758	36667
83548	17175	12479
83549	50427	49491
83550	24931 36322	18337
83551	28267	9927
83552	5590	22037
83553	24846	35392
83554	35350 9460	3486
83555	6534	51622
83556	55458 28592 34810 28025 22791 49540 11782	36254
83557	55653	38184
83558	22571	56828
83559	11520	4449
83560	55431	7487
83561	32648 17681	22104
83562	32120	1388
83563	22424	16933
83564	34391 22007	46122
83565	9090 37146	33770
83566	52145 13788 25027 35514	3101
83567	20991 55122	34893
83568	56810 5356 56062	14159
83569	38422	54140
83570	21807	28772
83571	40257	26716
83572	53853	7612
83573	925 23039 20218	32949
83574	31078 19077 4734 3753 3868 48366 35755 42679 7437 51287	7458
83575	55485 44901	50530
83576	14340 34861 1527 44551	2262
83577	43605	15980
83578	35043	8460
83579	48760 31892	17361
83580	38193 46422	27756
83581	47378 52845 47464 23325 16483 41997 12298	37473
83582	1983 27309 47761	39159
83583	19938	15819
83584	8423	2487
83585	19674 56714 27625 35692 50974	49180
83586	50816	37203
83587	45071	51191
83588	17867	16044
83589	21190	50916
83590	24083	32159
83591	49778 18418	51562
83592	54809 27158 14828 16030 3017 13606 49502 55481	46689
83593	40304 44550 11481 55162	4511
83594	30538 11212	1084
83595	44460	33362
83596	5996 41406 28478	29788
83597	15235 11834 26428 50819	55547
83598	7721	39986
83599	7196 10000 47218 13146 35177 38813 35617 1025 22356 10932 5277	28811
83600	20413 9623	29571
83601	56812	35626
83602	19738	6179
83603	50974 51191 13395	35088
83604	19347 20842	37303
83605	3800	39025
83606	40509	38589
83607	44287	40984
83608	13595	861
83609	33487 49968	24846
83610	54914 17154	45899
83611	10446	55875
83612	19729	23743
83613	5030	33093
83614	2676 40304 1285	44901
83615	33022 40633 13866 41538 4754 53177 56631	11031
83616	52528 39530	56745
83617	22295 1465 34699 4476	45633
83618	15865	23193
83619	9030 39126 48223 48710 25762	36115
83620	50998 34314	41033
83621	22115 40793 30060 4026	44443
83622	42474 40703	30429
83623	31408 51448 4335	18611
83624	1712	33623
83625	12421 21688 42981	53450
83626	55350	13822
83627	37417 13316 52374 42409	16041
83628	33005 35614	43350
83629	13347	47167
83630	22281	50707
83631	14816	52131
83632	11752	47407
83633	4447 11336 46121 4424	46352
83634	28060	40706
83635	27821 55594 27140	42537
83636	28465	9822
83637	21663	14704
83638	36422 26634 11135 8395	42458
83639	43039 8621 18339 38685 45809	41733
83640	26849	24350
83641	54384	41538
83642	21751	48987
83643	26731	17480
83644	28734	22516
83645	33142	37113
83646	32723 16053	23387
83647	42858 21319	56523
83648	27311 29251	42257
83649	24177 39705 13128	14827
83650	34197	8358
83651	246	37292
83652	6179 51398 44901 11912	44297
83653	35696	47394
83654	39465	14321
83655	53774 13712	21034
83656	41266 49117 22367 15650 38047 31113	2064
83657	14979 7355 23264	49176
83658	30486 24339 52152	8074
83659	31625 36031	18148
83660	9865	22080
83661	28143 24456 33660 41002 4202	5030
83662	32515	31131
83663	7252	43707
83664	21026	16325
83665	6179 31916 33426	18684
83666	55156 9010 53090 25776	40414
83667	9586 19862 39240	22558
83668	27370 15012 34669	39669
83669	13459 51212	41763
83670	247 7815 19140 53972 41198 990 50345	31730
83671	49010 37847	9428
83672	23416	45943
83673	3029 39467 32787 23160 26858 56184	54353
83674	53193 13261 55938 40706 11036	48063
83675	26033 50091 10338	5039
83676	53833 49530	42798
83677	22008	47393
83678	51240 21758	37581
83679	2931 50030 55174	49528
83680	9036	32987
83681	20705	23035
83682	23554	1440
83683	6124	25395
83684	53863	43054
83685	1910 22858	10627
83686	23454 54009	13866
83687	27190 47547 19558	55631
83688	9957	54868
83689	49782	41575
83690	26295	10225
83691	30183 32373 860	1432
83692	24886	33611
83693	36957	22162
83694	39827	49058
83695	436 8710	51615
83696	37431	36398
83697	38047	23420
83698	46275	11779
83699	45770 22624	17103
83700	21680	21586
83701	11242	26769
83702	35264 15945 11438 19862 29003 35651 8979 35882	4050
83703	41023	13866
83704	29878	42479
83705	31726	39775
83706	998	51709
83707	6179 55156 43628 41058 9749 39895 30783	52158
83708	48962	40721
83709	56092	41829
83710	12777	12259
83711	22241 45092 10100 41799 3528 10859	54722
83712	14516	53629
83713	32783	53167
83714	51274	53972
83715	48274	28592
83716	10925	29661
83717	6231 28323 52102 22309	23321
83718	7167 43358	17154
83719	1385 1093	34682
83720	26339 51799 53959 36457 17518 32811 37157 2075 4781 5235 41555 50914	47134
83721	53974	36694
83722	55995	12046
83723	35365	45751
83724	45370 8285	20407
83725	32597 11400 24559 8816	43109
83726	42611 40457 54241 52145 31537	56159
83727	37766 40167 27311 47790 47118 22068 53847 34201	43728
83728	36241 40715 42854	45439
83729	5435	22252
83730	5406	5894
83731	40420	41296
83732	39282	747
83733	30665 54908	20084
83734	39318	16431
83735	29540 25874	56197
83736	34740	28307
83737	24063	32742
83738	38355	49181
83739	50375	42811
83740	48563 18155 6749 10715 11282 27642 51750	17334
83741	28410 29373 16411	4141
83742	22536 51707 25034 26403 43737 49431 31508 34699	30194
83743	46038 36995	19746
83744	51608	48312
83745	33964 33305 32079 6179	42082
83746	38267	43968
83747	40046	35950
83748	13617 3375 41192 22449 35366 7806 32247 49196 16012 37043 50032 44928 53165 41494 7319 52441 6364 21729	51889
83749	46985 13650 38155 48298 15613 8968 13542 40725 46529 17905	30531
83750	19563	39823
83751	51640	18022
83752	35950 19160 19328 40792	41696
83753	56391	51615
83754	54117	27373
83755	34578 46949 42500	14725
83756	39702 28705 50005	42455
83757	14122	47418
83758	990 32200	37980
83759	12660	32931
83760	17800 3030	42053
83761	16682	10032
83762	56057	45576
